customer_id,balance_account,purchases_amount,paid_advance,full_purchases,balance_frequency_update,installments,purchases_frequency,full_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,nr_cash_advances,nr_purchases,credit_limit,fixed_rate_period,payments,min_payments,full_payment_prc
v5t33rOLyv3DpBIt,5935.917803,1956.06,0.0,1777.14,1.0,178.92,0.916667,0.916667,0.333333,0.0,0,48,11500.0,12,1553.147417,1338.0823369999998,0.0
7r2JCCcMtQ1Dg4Ns,4359.126852,0.0,647.542041,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,4,0,4500.0,12,972.402021,1340.320342,0.0
s0tzTibsOyU3uNlf,1168.692032,0.0,1027.967584,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,4,0,5000.0,12,588.925093,287.740551,0.0
y86RdbrQhIgdD0LW,10.118033,0.0,197.521871,0.0,0.1,0.0,0.0,0.0,0.0,0.1,1,0,1500.0,10,648.301187,148.644436,0.0
MIt2lDWM2XKErrfv,4187.550741,0.0,433.71918,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,4500.0,12,1216.465192,935.585513,0.0
IVdvkQjHWwOx8JzA,15.491884,84.0,0.0,0.0,0.272727,84.0,0.166667,0.0,0.166667,0.0,0,4,5000.0,12,178.18272,55.922251,0.272727
X4YLGTygUwk44pv0,1202.869845,0.0,1408.583789,0.0,1.0,0.0,0.0,0.0,0.0,0.1428569999999999,1,0,1500.0,7,388.040315,182.935266,0.0
rxY24yP4GswxCb3K,33.04593,204.24,0.0,0.0,1.0,204.24,1.0,0.0,0.833333,0.0,0,6,1500.0,6,163.744562,81.625033,1.0
yvzfduGnpMsa0Qot,634.088475,2194.29,0.0,2065.25,0.75,129.04,0.75,0.625,0.375,0.0,0,14,10000.0,8,408.701268,201.735817,0.2
mSfQq8DXkIVrWuWs,948.944615,678.94,0.0,201.4,1.0,477.54,1.0,0.166667,1.0,0.0,0,44,2000.0,12,1750.388539,612.0557230000001,0.083333
tQXM6K7BA1rLhXnp,2601.463574,0.0,528.119509,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,2,0,6000.0,12,1317.570981,621.58909,0.0
Q7l1u87t5lIQ4qpg,9342.15857,0.0,3666.845105,0.0,1.0,0.0,0.0,0.0,0.0,0.416667,7,0,11000.0,12,2308.545227,2400.161872,0.0
y1EimyMM1TMHIqir,33.663794,585.6,0.0,0.0,1.0,585.6,1.0,0.0,1.0,0.0,0,12,1000.0,12,578.786142,191.914428,0.916667
sBCwKvi76B7y0VQA,417.841508,311.86,0.0,0.0,1.0,311.86,0.5,0.0,0.416667,0.0,0,7,3000.0,12,802.93759,223.716043,0.0
ErGh33eRt5MWVWiC,5182.092727,3183.43,445.337568,1049.3,1.0,2134.13,1.0,0.25,1.0,0.166667,7,67,6000.0,12,2400.861889,2257.788425,0.0
6I0Kb7ynAzXsNiQo,2971.600871,6513.38,0.0,4694.68,1.0,1818.7,0.916667,0.333333,0.833333,0.0,0,41,5000.0,12,4960.050608,1273.686277,0.0
2gJ7NrWx0uKAi49m,31.552295,190.26,0.0,0.0,1.0,190.26,1.0,0.0,0.833333,0.0,0,6,1500.0,6,113.704149,88.806825,0.5
yT2qhdjbrJlut24H,765.880394,0.0,1966.812413,0.0,0.909091,0.0,0.0,0.0,0.0,0.083333,1,0,8500.0,12,2953.858729,335.991369,0.181818
cNDC0WUTMV0I3b9R,1871.597836,3220.25,2367.006699,208.49,1.0,3011.76,0.833333,0.166667,0.75,0.416667,15,28,5500.0,12,448.564207,559.391166,0.0
CzpwjAXq4ddVxqm3,1394.445085,0.0,279.693602,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,4,0,1600.0,12,389.817084,510.935129,0.0
YJtJm8A7vX70RBam,1191.014802,590.8,1040.908414,590.8,1.0,0.0,0.1428569999999999,0.1428569999999999,0.0,0.1428569999999999,3,3,3000.0,7,476.484106,165.14568899999998,0.0
D4sjWceJped4fmus,35.836652,202.4,0.0,0.0,1.0,202.4,1.0,0.0,0.909091,0.0,0,11,1000.0,11,203.624113,229.36123,0.333333
22R4LLBzvw33Ny1A,35.862466,361.49,0.0,361.49,0.545455,0.0,0.454545,0.454545,0.0,0.0,0,9,1500.0,11,625.790303,155.44468899999998,0.5
hziMlZJoWrybVfvd,26.625558,199.2,0.0,0.0,1.0,199.2,1.0,0.0,1.0,0.0,0,12,2700.0,12,177.87559199999998,137.21437,0.181818
UIj6yaPIbocaU4W3,209.490297,1956.6,0.0,0.0,1.0,1956.6,1.0,0.0,1.0,0.0,0,12,4000.0,12,1800.3846640000002,177.88187299999998,0.916667
yoivIRDmvi2oiceP,661.4230349999999,1109.53,952.743339,630.01,0.636364,479.52,0.416667,0.083333,0.416667,0.083333,1,6,7500.0,12,3137.508664,137.306097,0.0
fS9YnmsZZvwZ2Gqi,906.613422,0.0,2222.768202,0.0,0.8888889999999999,0.0,0.0,0.0,0.0,0.666667,11,0,3000.0,9,1450.04403,229.914965,0.1428569999999999
2ruoaW9J1xT7foa3,845.307601,0.0,5452.074197,0.0,0.181818,0.0,0.0,0.0,0.0,0.083333,1,0,6000.0,12,1148.343858,1441.839102,0.0
lE90j7Ws4VQndGrS,1530.5108300000002,0.0,485.900288,0.0,1.0,0.0,0.0,0.0,0.0,0.125,1,0,5000.0,8,476.34769000000006,317.958715,0.0
qjIcw8wlkyOQe9Hf,1546.2161529999998,0.0,2196.1078780000003,0.0,0.833333,0.0,0.0,0.0,0.0,0.166667,5,0,3000.0,6,247.706733,310.58347000000003,0.0
1VXROSVY9Gc5kST4,42.125651,453.89,0.0,453.89,0.636364,0.0,0.25,0.25,0.0,0.0,0,3,6500.0,12,793.296498,127.42708799999998,1.0
BE2ZOJ8zKfn4bzME,700.100691,7244.98,0.0,2457.47,1.0,4787.51,1.0,0.833333,1.0,0.0,0,110,6200.0,12,6151.929937,197.28441,0.75
0f2dp5mfTZV8he81,1906.104266,781.43,2097.271687,1.0,1.0,780.43,0.583333,0.083333,0.5,0.166667,2,16,3400.0,12,495.427538,618.2806320000001,0.0
8WfGvZb7zDqUcVUV,2755.306896,2754.49,3193.924548,1974.0,0.909091,780.49,0.75,0.416667,0.583333,0.333333,9,43,13000.0,12,4843.691022999999,774.60303,0.0
bxaZY0pqzUAK8LEL,2793.274214,46.65,1423.863661,46.65,1.0,0.0,0.083333,0.083333,0.0,0.333333,5,1,3000.0,12,1424.667783,1793.463952,0.0
O9B6v1gazu0sb3pb,1492.4431880000002,1777.27,0.0,0.0,1.0,1777.27,0.916667,0.0,0.833333,0.0,0,19,5000.0,12,1969.412866,344.759419,0.0
CJXBx7JsJLoRnOrf,3.925627,17.8,0.0,17.8,0.454545,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,12,649.54356,84.757464,0.5
RdoHMu9uq3qQGbjv,33.817964,232.45,0.0,0.0,0.909091,232.45,0.833333,0.0,0.833333,0.0,0,10,1800.0,12,243.407128,141.988053,0.363636
jL8a2Rkken2XF30g,811.564879,558.08,0.0,492.04,1.0,66.04,0.583333,0.416667,0.166667,0.0,0,12,8500.0,12,694.594504,201.679842,0.0
vpBYEe1CpaOBET2v,119.604008,1068.28,0.0,0.0,1.0,1068.28,1.0,0.0,0.8888889999999999,0.0,0,18,1000.0,9,828.169919,131.584974,1.0
EbS4Nzz7VmU5m3Rg,129.314624,94.5,0.0,0.0,1.0,94.5,0.583333,0.0,0.583333,0.0,0,7,1500.0,12,132.94586,849.067783,0.0
wSOeRIBf11mgCVqO,1095.180685,459.0,1972.439122,459.0,1.0,0.0,0.166667,0.166667,0.0,0.25,5,5,3000.0,12,805.924742,310.111406,0.0
VQvPYYxaIK2PYlz1,786.158276,679.24,890.6444050000001,100.0,1.0,579.24,1.0,0.083333,0.916667,0.25,8,13,1000.0,12,1653.190684,504.64823,0.090909
V5DFdZglwgvLwaRz,32.029579,332.8,0.0,0.0,0.727273,332.8,0.666667,0.0,0.666667,0.0,0,8,4000.0,12,485.225272,148.543097,0.625
3g7QgPj79m4tPHL5,3822.559709000001,1000.0,0.0,1000.0,1.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5000.0,12,1160.567938,1336.764756,0.0
Wu5JGS5NlQuWC8FY,1610.040203,557.19,0.0,525.64,1.0,31.55,0.25,0.083333,0.166667,0.0,0,5,4000.0,12,422.711848,616.0058389999999,0.0
yib9jVuPLIdjpb4N,1607.551793,0.0,4078.383904,0.0,0.909091,0.0,0.0,0.0,0.0,0.583333,17,0,2500.0,12,3636.677131,485.333114,0.0
q8AnktW62e6fEoJX,10905.05381,431.93,47137.211760000006,133.5,1.0,298.43,0.583333,0.25,0.5,1.0,123,21,19600.0,12,39048.59762,5394.1736710000005,0.0
cA0mtK1JYtoFvMBB,12.540151,201.0,0.0,104.5,0.363636,96.5,0.25,0.083333,0.166667,0.0,0,4,2500.0,12,479.948299,142.19868300000002,1.0
HkeZ1Ci7k529AhOo,387.162964,269.93,1838.276268,269.93,0.909091,0.0,0.25,0.25,0.0,0.166667,2,6,4000.0,12,5728.317813000001,210.156238,0.2222219999999999
zPVrTZADgXfKNRV6,147.571435,0.0,2200.173071,0.0,0.5,0.0,0.0,0.0,0.0,0.2,2,0,1200.0,10,2763.958077,62.025196,1.0
THSw9hhdwrHkYzYM,219.749851,1208.38,0.0,0.0,1.0,1208.38,0.833333,0.0,0.833333,0.0,0,10,1000.0,12,1256.084967,187.61419,0.083333
4ZV7OQAD9FMc21lv,5148.625027,0.0,4042.791779,0.0,1.0,0.0,0.0,0.0,0.0,0.833333,16,0,6500.0,12,1274.60362,1086.861867,0.0
DfNnSX3dzcDFvNJ7,5000.8255770000005,3310.39,2019.865472,3072.89,1.0,237.5,0.75,0.666667,0.333333,0.083333,1,28,7500.0,12,2633.433636,2412.441231,0.0
KQ8cH8X8LknrSCEM,1628.591333,361.0,291.278909,0.0,1.0,361.0,0.833333,0.0,0.75,0.166667,2,20,1800.0,12,1018.197785,684.453198,0.0
viXvMr3idTDnuJJ0,2696.774474,0.0,139.395627,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,3000.0,12,685.053764,919.457678,0.0
kNPr6V5ZoU7OJGzA,115.327148,1042.4,0.0,1042.4,0.363636,0.0,0.25,0.25,0.0,0.0,0,4,2000.0,12,1918.062101,89.16492099999999,0.25
mBSbB16Oul3XxLbH,4892.213739,0.0,1086.316757,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,5,0,11000.0,12,1148.224685,1155.856775,0.0
9lqG1Zj74zTU8ndV,448.808529,0.0,667.057963,0.0,0.909091,0.0,0.0,0.0,0.0,0.083333,1,0,4000.0,12,651.33864,192.140691,0.0
0PLC68M24uUZLguJ,7268.70638,306.91,12702.4277,306.91,1.0,0.0,0.272727,0.272727,0.0,1.0,93,4,12000.0,11,3512.633784000001,2096.962594,0.0
2BmZkDCG2Ac3dBLx,4487.993384,1654.94,2132.805215,464.5,1.0,1190.44,1.0,0.416667,1.0,0.666667,17,51,7500.0,12,1570.050378,1443.70769,0.0
gWnjizgYCNUk9fjd,1091.4374380000002,1237.37,0.0,447.6,1.0,789.77,0.833333,0.166667,0.75,0.0,0,13,4500.0,12,833.893431,279.421489,0.0
YlwtDYXsCmPwXTeX,391.673369,1944.64,0.0,1333.38,1.0,611.26,0.833333,0.666667,0.583333,0.0,0,29,6000.0,12,2218.376164,211.587611,0.083333
f8fHtAPkYJPQZLmL,26.143505,124.03,0.0,124.03,0.363636,0.0,0.083333,0.083333,0.0,0.0,0,1,1000.0,12,309.366769,220.566753,0.0
fX92sCerBRfdB6Mu,4676.575914999999,453.64,1984.010422,0.0,1.0,453.64,0.333333,0.0,0.333333,0.166667,5,4,8000.0,12,1274.301021,2539.523493,0.0
IoHNALa2Cq7cK3A2,51.65143,398.98,0.0,0.0,0.727273,398.98,0.5,0.0,0.333333,0.0,0,6,2500.0,12,452.34758099999993,264.697366,0.571429
CivRpxp1AlzjxnHN,3035.951276,0.0,711.169986,0.0,1.0,0.0,0.0,0.0,0.0,0.666667,14,0,6000.0,12,710.84163,701.869995,0.0
gFGGaM3tliKcwSAI,3222.221884,356.4,1709.973124,356.4,1.0,0.0,0.166667,0.166667,0.0,0.166667,5,5,3500.0,12,835.314447,1171.515143,0.0
zF1Gy4DyK7vqfBIP,435.696854,0.0,460.284824,0.0,1.0,0.0,0.0,0.0,0.0,0.2857139999999999,4,0,500.0,7,70.419023,153.993517,0.0
MFfn9DMYDp1aANqk,1647.990537,127.46,0.0,127.46,1.0,0.0,0.083333,0.083333,0.0,0.0,0,2,3500.0,12,414.257207,486.378735,0.0
oxDwsJ0AiFXZPXB6,1499.19943,3245.23,0.0,2870.33,1.0,374.9,1.0,1.0,0.833333,0.0,0,51,8000.0,12,2961.631164,373.675969,0.0
EQ8EPu7eAylfxhoa,432.058764,817.62,0.0,254.14,1.0,563.48,0.916667,0.25,0.666667,0.0,0,25,5100.0,12,2797.0527690000004,314.307392,0.0
QNk4thmVyvo8OnSV,1693.287862,90.0,432.820851,90.0,1.0,0.0,0.083333,0.083333,0.0,0.25,3,1,1800.0,12,350.714526,666.121142,0.0
CgpBghVCBQyAFesn,2331.38017,1919.66,0.0,1310.9,1.0,608.76,0.916667,0.416667,0.75,0.0,0,34,6000.0,12,6725.483653,609.1615360000001,0.0
RqO48FmqIfuqhzIY,2716.48667,3362.94,0.0,1560.0,1.0,1802.94,1.0,0.75,1.0,0.0,0,104,8500.0,12,2369.634112,603.2120570000001,0.0
w3zcemFFHo6kJI8o,750.528885,1384.79,0.0,886.32,1.0,498.47,1.0,1.0,0.916667,0.0,0,34,1800.0,12,759.9160559999999,225.743387,0.0
ypvRozlbKbfAWssP,969.346477,0.0,7217.705353,0.0,0.545455,0.0,0.0,0.0,0.0,0.25,5,0,5200.0,12,7122.694558,218.463565,0.166667
IaGxmGORV7Od1eVx,6246.069586,0.0,5518.29804,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,4,0,10000.0,12,1462.274274,2206.014199,0.0
WaSgocfGvpTs7MmU,216.685655,921.18,0.0,469.78,0.545455,451.4,0.25,0.166667,0.166667,0.0,0,9,4500.0,12,892.1460050000001,69.378949,0.0
0dPocCWda8fwrJpw,131.342635,1160.65,0.0,1160.65,0.636364,0.0,0.5,0.5,0.0,0.0,0,8,13000.0,12,1113.4086539999998,93.234625,0.3
zjmdXI91dnBVUqCe,1012.295263,627.51,2169.972526,627.51,0.8,0.0,0.5,0.5,0.0,0.4,5,5,4000.0,10,304.899075,257.215964,0.0
SYB9eAmnoEgpuZgf,1204.102388,1658.81,804.558218,45.65,1.0,1613.16,1.0,0.083333,1.0,0.083333,4,49,1000.0,12,3051.991292,3497.894585,0.083333
zUYrZADlnRun9WG1,8.040339999999999,176.85,0.0,176.85,0.181818,0.0,0.166667,0.166667,0.0,0.0,0,4,6000.0,12,266.209837,169.92806299999998,1.0
eZXngfYNZG3v7XHs,532.7381230000001,5403.84,0.0,642.52,1.0,4761.32,1.0,1.0,1.0,0.0,0,85,7500.0,12,4908.599625,227.17588,1.0
5mQ16IMYfCfszUGs,187.204739,2816.01,0.0,2565.97,1.0,250.04,1.0,1.0,0.5,0.0,0,19,6000.0,12,2078.813618,163.082736,0.8
CW9nx3ElA1NK0OEE,1228.170181,817.94,0.0,436.64,1.0,381.3,0.666667,0.166667,0.5,0.0,0,8,1500.0,12,708.383328,831.4420709999999,0.0
urO5ZLalSPOEr7jG,2929.582949,0.0,1319.276782,0.0,1.0,0.0,0.0,0.0,0.0,0.4,11,0,3000.0,10,1153.353618,3422.988223,0.0
u6BdUqrx65dA443N,3006.295536,1430.24,0.0,50.0,1.0,1380.24,1.0,0.083333,1.0,0.0,0,92,3000.0,12,2034.512438,3337.263197,0.0
gbwywe6ElLjJyRWB,3857.56223,0.0,2127.213754,0.0,1.0,0.0,0.0,0.0,0.0,1.142857,26,0,5000.0,7,617.508991,538.396872,0.0
eEsaT5LfmvdEk5qn,862.2764990000001,174.84,276.675751,0.0,1.0,174.84,0.5,0.0,0.5,0.083333,1,6,1000.0,12,1407.393166,501.699229,0.083333
wAtxBdITbt17q7jq,724.614301,1534.71,1363.547989,431.4,0.909091,1103.31,0.666667,0.416667,0.5,0.75,26,18,1700.0,12,1809.593702,283.938453,0.090909
8rVibDaKRE9KdQJ6,1083.787792,110.0,342.027342,110.0,1.0,0.0,0.083333,0.083333,0.0,0.333333,7,1,1200.0,12,504.434613,438.752592,0.0
lJz4iY7wh6tNQkVn,126.32793999999998,718.01,0.0,718.01,0.909091,0.0,0.25,0.25,0.0,0.0,0,5,7500.0,12,1067.973689,157.340797,0.0
S3HLg4hjcZQJVWq7,2347.383015,0.0,1480.171443,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,4,0,3000.0,12,571.934258,740.954917,0.0
0aGNyDbbj59qDcne,69.92093299999999,680.0,0.0,0.0,0.727273,680.0,0.727273,0.0,0.636364,0.0,0,8,3500.0,11,668.711777,184.993332,0.857143
abWENr0odTKAoEI0,670.8850719999999,341.9,294.185703,215.18,1.0,126.72,0.833333,0.25,0.666667,0.166667,4,13,4000.0,12,409.29211,185.805592,0.0
4FEaFuJYKvS4gmz4,1943.792266,83.35,0.0,0.0,1.0,83.35,0.1428569999999999,0.0,0.1428569999999999,0.0,0,1,4000.0,7,290.353132,276.463002,0.0
58mDBCUUN2ASp8tt,261.94613300000003,1215.64,0.0,145.0,0.909091,1070.64,0.5,0.166667,0.416667,0.0,0,15,6500.0,12,573.280563,285.852332,0.0
QpuCtm1i6TOTe92H,1961.322415,476.16,0.0,0.0,1.0,476.16,1.0,0.0,1.0,0.0,0,48,2000.0,12,791.091826,768.758551,0.0
X6hPLMZEyUkc47wJ,1487.509392,34.52,0.0,0.0,1.0,34.52,0.166667,0.0,0.166667,0.0,0,2,2000.0,12,2133.9893190000003,19443.45352,0.0
E13uqxc7N38QDyZE,893.949463,958.8,566.910978,958.8,0.857143,0.0,0.571429,0.571429,0.0,0.1428569999999999,2,22,1200.0,7,590.785658,624.530535,0.0
t98MlL9NCVlKuxgF,862.4130240000001,108.0,925.602681,0.0,1.0,108.0,0.333333,0.0,0.333333,0.333333,10,4,1000.0,12,1151.18815,2977.301882,0.0
Fntm6QezmhLKWXdT,5459.785308,262.0,4212.521736,0.0,1.0,262.0,0.75,0.0,0.75,0.75,19,9,7000.0,12,1733.828367,1511.483648,0.0
PyUm1YVorFYugZhM,1190.8844279999998,0.0,1817.843113,0.0,0.857143,0.0,0.0,0.0,0.0,0.2857139999999999,2,0,2000.0,7,290.690807,251.393985,0.0
eTIng6ZDKFJPmywn,858.880154,65.0,1054.4111300000002,65.0,1.0,0.0,0.083333,0.083333,0.0,0.416667,6,1,3000.0,12,1288.141804,207.770998,0.0
5ei6ObiVZQsrhlfr,2339.150068,502.63,2098.738085,502.63,1.0,0.0,0.2857139999999999,0.2857139999999999,0.0,0.2857139999999999,3,4,6000.0,7,539.450103,332.702117,0.0
TkL0M0oeL9dIYZsS,8073.983031000001,2153.11,3037.4431670000004,1326.0,1.0,827.11,1.0,0.75,0.916667,0.583333,28,48,9500.0,12,3032.171255,2764.780103,0.0
DtdLbvnQ9LSYUHUL,24.976709,720.6,18.985087,720.6,1.0,0.0,1.0,1.0,0.0,0.083333,1,12,9000.0,12,664.033022,3.19794,0.0
kfD5GA6WrsylQsJ2,1124.582725,0.0,219.933843,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,4,0,1200.0,12,446.251464,228.206218,0.0
2qd5UPPJumSn39VV,1362.418281,1477.44,451.968387,900.0,1.0,577.44,1.0,0.1111109999999999,0.8888889999999999,0.1111109999999999,1,10,1500.0,9,559.0959809999999,1058.84479,0.0
QmrmMMRwnkfbXWpV,71.480312,1178.64,0.0,0.0,0.727273,1178.64,0.666667,0.0,0.583333,0.0,0,8,3200.0,12,1473.852143,71.772114,0.0
NRBUPySFfvjI4E9K,527.965041,2808.2,0.0,1332.96,1.0,1475.24,1.0,0.583333,1.0,0.0,0,71,7000.0,12,2823.313675,175.39498,0.583333
kCp8daCZDyejIy6u,2861.242925,0.0,725.809616,0.0,0.909091,0.0,0.0,0.0,0.0,0.083333,1,0,4500.0,12,5134.288965,699.504112,0.090909
cbGvbRr2fis2TMPs,1614.278999,554.65,603.964591,452.85,1.0,101.8,0.5,0.333333,0.166667,0.25,3,13,2000.0,12,485.998474,624.895688,0.0
ZoR6jL6tLKCmNesp,4028.03648,35.0,0.0,35.0,1.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,12,328.496865,20551.61978,0.0
W0U53rw0Urdy9D5o,723.172037,2095.14,0.0,238.0,1.0,1857.14,0.75,0.166667,0.583333,0.0,0,25,5000.0,12,1509.479538,283.139714,0.0
knHJk4CxgDUufij8,692.2898,200.0,299.710379,200.0,1.0,0.0,0.1,0.1,0.0,0.1,1,2,9950.0,10,816.23679,157.88983000000002,0.0
M1zQS97Lss1MDHop,166.258538,1377.31,133.878836,827.35,0.909091,549.96,1.0,0.083333,1.0,0.083333,1,14,16000.0,12,1770.0524260000002,190.754221,0.090909
lU3qOSALvSkpEBvn,15.008041,108.95,0.0,49.8,1.0,59.15,0.5,0.083333,0.333333,0.0,0,6,1500.0,12,149.85331499999998,131.972396,0.1111109999999999
WejwkithK35LwDkg,2446.41139,1915.65,4201.060262,1332.91,1.0,582.74,0.75,0.25,0.666667,0.5,8,29,8500.0,12,4723.691364,629.361278,0.0
4Z7shM2y9kTgE8YQ,43.42718,569.34,0.0,0.0,1.0,569.34,1.0,0.0,1.0,0.0,0,19,16500.0,12,758.4218559999999,163.044353,1.0
KwKtmcyJYkRoTydT,115.61103,379.32,0.0,0.0,1.0,379.32,1.0,0.0,1.0,0.0,0,12,1000.0,12,281.152056,179.901711,0.0
BC8Bpn7CQIOv4rQu,7030.446043000001,3747.12,266.710051,1053.08,1.0,2694.04,1.0,0.25,1.0,0.083333,1,70,14000.0,12,1968.080891,1635.841661,0.0
bH8pUq7hOr2r1HIK,4613.570499,0.0,1728.341939,0.0,1.0,0.0,0.0,0.0,0.0,0.090909,1,0,6000.0,11,922.218961,1460.63522,0.0
2jvBMiDqN61TeiHM,343.674421,452.07,522.5258769999999,452.07,0.454545,0.0,0.166667,0.166667,0.0,0.166667,4,3,1700.0,12,51.461732,66.852048,0.0
UuhP85r2afeDzKkq,1592.354384,736.26,3120.093926,425.62,1.0,310.64,0.833333,0.166667,0.583333,0.416667,6,11,6000.0,12,3636.148663,336.850732,0.0
Qcj0rXd9lFGJc4c9,11.772828,101.0,0.0,101.0,0.272727,0.0,0.166667,0.166667,0.0,0.0,0,2,1200.0,12,164.86556299999998,168.403178,0.0
RApsXZpN98oBfQ7Y,2511.847024,109.0,317.452807,109.0,1.0,0.0,0.2,0.2,0.0,0.8,13,2,8000.0,10,456.810152,734.758331,0.0
lhra0ghk462noniA,3083.784255,0.0,737.6528490000001,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2,0,5500.0,12,1033.581612,746.430888,0.0
Nzvkr02KDqqzMzPg,1681.16287,1138.85,4044.377495,0.0,0.454545,1138.85,0.416667,0.0,0.333333,0.25,6,5,4500.0,12,3763.240294,1818.1740170000005,0.0
U5M2Ex8S91n2iw8k,9459.138771,878.11,5247.419951,159.91,1.0,718.2,1.0,0.25,0.916667,0.5,8,16,15000.0,12,1987.085155,2931.217581,0.0
lK5hUJawQQgGQued,2178.733642,0.0,988.704211,0.0,1.0,0.0,0.0,0.0,0.0,0.1,1,0,3000.0,10,642.035001,579.522074,0.0
c7yZYtUEUCNSzoLa,462.916347,270.97,0.0,107.15,1.0,163.82,0.333333,0.333333,0.25,0.0,0,7,10000.0,12,1293.523382,181.597864,0.083333
3lJCJU2XheRYtJB6,997.98763,952.29,274.949525,152.29,1.0,800.0,1.0,0.083333,1.0,0.083333,2,17,1200.0,12,1273.253687,580.934766,0.0
y4EoaO5iPStrM9Us,6245.256644,539.55,2804.63059,0.0,1.0,539.55,0.833333,0.0,0.75,0.083333,2,32,6500.0,12,1405.944742,3269.298234,0.0
F4nHdeib98pFrcrN,6256.556896,0.0,2045.731359,0.0,1.0,0.0,0.0,0.0,0.0,0.416667,14,0,6500.0,12,1573.751794,2135.483305,0.0
zo5o8ahVyYSy4q5q,3517.1016159999995,547.28,0.0,0.0,0.727273,547.28,1.0,0.0,1.0,0.0,0,14,11000.0,12,8735.607834999999,17862.55831,0.0
VdLoWoFzyOQ80QUq,33.812837,145.98,0.0,0.0,1.0,145.98,1.0,0.0,0.833333,0.0,0,6,1500.0,6,53.676054,81.407073,0.25
K57JScYxgCr6DR95,1699.100066,73.5,0.0,73.5,1.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1700.0,12,429.500066,992.881958,0.0
Vcf0aNbucZqG0zfO,8159.168439,2453.07,3278.461198,1845.55,1.0,607.52,1.0,0.916667,1.0,0.25,3,42,15000.0,12,1698.958527,2137.893656,0.0
rrz53GyoCekP17RM,1435.975897,418.56,0.0,418.56,1.0,0.0,0.333333,0.333333,0.0,0.0,0,4,2150.0,12,950.209773,466.163755,0.0
gaaTxOhWoaFtWOO4,978.091862,550.53,0.0,0.0,1.0,550.53,1.0,0.0,1.0,0.0,0,39,1200.0,12,1068.923263,254.433788,0.0
QBLc9QCxHyCdIG9J,9166.016365,0.0,2911.322626,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,8,0,10500.0,12,2335.737316,3361.046714,0.0
fs2o9unF2AzmgnCS,344.591662,519.0,2865.942873,519.0,0.363636,0.0,0.083333,0.083333,0.0,0.166667,6,1,4000.0,12,663.651176,69.24172800000001,0.0
FM5sXpmvLCLpanh9,259.467265,646.24,0.0,646.24,0.909091,0.0,0.083333,0.083333,0.0,0.0,0,1,10000.0,12,540.021578,183.086463,0.0
KM8LoxLjgvKVV3Zi,19.897641,375.23,0.0,0.0,0.727273,375.23,0.916667,0.0,0.833333,0.0,0,11,6000.0,12,390.112154,90.478454,0.4444439999999999
ZGkSfFNrqnmJc4Od,88.823762,291.65,0.0,0.0,1.0,291.65,0.75,0.0,0.666667,0.0,0,10,8000.0,12,341.378477,209.317582,0.083333
KhxbHKQvpJOCU5TM,1325.679991,1084.87,3330.913556,687.57,1.0,397.3,0.833333,0.333333,0.833333,0.416667,9,16,3000.0,12,4135.414563,405.944341,0.090909
8SXkQeXmncad4eUD,566.147105,0.0,187.572355,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,2000.0,12,1177.661577,190.365154,0.0
qispBRNQpvB5iCRn,944.851251,449.49,0.0,0.0,1.0,449.49,1.0,0.0,1.0,0.0,0,18,1000.0,12,642.8450650000001,495.322314,0.0
vCmKqp9ZMR9EBCy2,16.840922,30.57,0.0,0.0,0.272727,30.57,0.083333,0.0,0.083333,0.0,0,1,4000.0,12,501.663366,122.153236,0.0
wO4K6hzTUtvj5Saa,1047.182049,1727.64,0.0,0.0,0.818182,1727.64,1.0,0.0,1.0,0.0,0,12,1000.0,12,3548.800193,3243.685151,0.0
Brq4Ru28R4YY1YDq,1037.137052,549.0,882.773966,549.0,1.0,0.0,0.25,0.25,0.0,0.333333,5,3,4000.0,12,2521.277415,2480.872488,0.181818
FvV3KUzt4PJXvuUN,43.561434000000006,391.32,0.0,0.0,1.0,391.32,1.0,0.0,0.916667,0.0,0,12,1000.0,12,357.097464,171.020193,0.9
aLVcFdHaasgGysyX,161.576879,194.0,0.0,59.0,0.909091,135.0,0.416667,0.083333,0.333333,0.0,0,6,5000.0,12,738.457844,197.425096,0.1
tbhciGa1gjLkRKTy,8.27913,670.0,0.0,0.0,0.454545,670.0,1.0,0.0,1.0,0.0,0,16,2500.0,12,703.772949,43.259694,0.090909
